commem_id,coptic_day_key,commemoration_title,commemoration_type,reading_identity_key,display_ref,slot,basis,confidence,citation,note
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_037744ef801e5b649abf,Ps 21:5 (LXX Ps 20:5),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_aa342d8a21a0ede1e723,Ps 34:19-20 (LXX Ps 33:19-20),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_8dde20acf8983675fae6,Ps 5:11-12,vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_81cba7b21c32ead6b938,Ps 67:1-2 (LXX Ps 66:1-2),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_a81af3d8837898506377,Ps 9:10,vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_25248952982e39f340d9,Rom 15:13-29,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_deee8e51f32e0fb0c5fe,1Cor 2:6-16,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_84b0ceac54e75b9ed91d,1Pet 1:25,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_a35338e5e59379513f20,1Pet 2:1-10,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_f05ee0402ce1b067a91d,2Pet 1:1-8,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_622315eb2aba076048ad,Acts 13:25-33,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_9a3ef899876e771cb80e,Acts 14:8-22,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_f85d19f8363d07ad8338,Heb 11:1-10,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_6667c08491de7cb2702c,Jn 3:25-36,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_f71ad9397c837206e5c4,Lk 4:38-41,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_1fd0e502a44a146b835e,Lk 5:17-26,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_857340c0111a6419e273,Lk 7:18-28,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_34afd06191866d7d22c5,Mark 16:2-8,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_bc960740d7aeeaf5dc88,Matt 11:2-10,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_d952a08c0ab8498a578d,Ps 13:5 (LXX Ps 12:5),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_d8f16920bacaa3f6e460,Ps 13:6 (LXX Ps 12:6),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_2da26d3e4868359edeaf,Ps 16:7-8 (LXX Ps 15:7-8),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_c0650cd49c7d1b695a6d,Ps 34:1-2 (LXX Ps 33:1-2),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_319b329ecbcc6aa30932,Ps 34:15 (LXX Ps 33:15),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_3c167f0839c0c1e70a74,Ps 34:19 (LXX Ps 33:19),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_f0b38e5697579f965686,Ps 35:10 (LXX Ps 34:10),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_9f6b7d68e7861409bc3e,Ps 35:27 (LXX Ps 34:27),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_99eddd13bf90771339bd,Ps 51:19 (LXX Ps 50:19),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-02-01,Baunah 2,The Commemoration of the Appearance of the Bodies of St. John the Baptist and Elisha the Prophet,prophet,rid_bd0d2f01aff7897e08c6,Ps 51:8 (LXX Ps 50:8),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_a3ac9953cb7044c071bb,1Cor 4:1-16,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_6888c5d780ea42c035e4,2Pet 1:19-21,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_60ab7832e034b37aca0f,2Pet 2:1-9,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_9265b95c454d37e66c9f,3Jn 1:1-14,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_afeaa6e4bc0cc8f1d038,Acts 15:36-41,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_e0fbf80747507e81a74b,Acts 16:1-5,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_3be64071ef1ae784bffb,Acts 17:1-12,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_6ccefd1363f399b4c944,Heb 7:18-28,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_377779f8ff1ee868fbe6,Heb 8:1-13,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_ec4517317bd7a90ef923,Jn 16:20-33,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_ca4b57d664d6ae9fe6fc,Lk 24:1-12,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_3b514969a9bfa599308e,Lk 6:17-23,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_ea79bdd54bf7cef2a9eb,Matt 10:34-42,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_74824fc5f55f86e37153,Matt 12:22-37,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_9ea4498df34593537779,Matt 7:7-12,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_0719aba1fd722ef13383,Ps 132:10 (LXX Ps 131:10),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_e2d77d40134145b5f4c6,Ps 132:17 (LXX Ps 131:17),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_48e4d010b6ec36c5473d,Ps 132:18 (LXX Ps 131:18),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_ebdf693905a6caa039cc,Ps 132:9 (LXX Ps 131:9),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_9949d8e1b0ff05567954,Ps 38:15 (LXX Ps 37:15),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_655bbf60c64b7ed7091d,Ps 38:21-22 (LXX Ps 37:21-22),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_2cd04e32de642e573200,Ps 61:5 (LXX Ps 60:5),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_645f16f139511a745024,Ps 61:8 (LXX Ps 60:8),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_7723bfeb2b6e2371de51,Ps 6:1,vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-03-01,Baunah 3,The Construction of the first church of St. George in the cities of Birma and Beer Maa (Water Well) in the Oases,commemoration,rid_3d25e7b88d1bb4c5edb5,Ps 89:19-21 (LXX Ps 88:19-21),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row.,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source rows and variants; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
