commem_id,coptic_day_key,commemoration_title,commemoration_type,reading_identity_key,display_ref,slot,basis,confidence,citation,note
bashans-29-01,Bashans 29,The Departure Of St. Simon the Stylite,departure,rid_841929ca36fafb1704a8,1Cor 3:1-8,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3355 | source_ref=1Cor 3:1-8,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
bashans-29-01,Bashans 29,The Departure Of St. Simon the Stylite,departure,rid_a9663d4cdcb66664ef33,2Pet 1:1-11,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3356 | source_ref=2Pet 1:1-11,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
bashans-29-01,Bashans 29,The Departure Of St. Simon the Stylite,departure,rid_4ad0a6984be4ba3c6a05,Acts 15:13-29,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3357 | source_ref=Acts 15:13-29,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
bashans-29-01,Bashans 29,The Departure Of St. Simon the Stylite,departure,rid_e2d8832a22e439862231,Lk 13:23-30,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3354 | source_ref=Lk 13:23-30,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
bashans-29-01,Bashans 29,The Departure Of St. Simon the Stylite,departure,rid_6e1ac90c24fcf4391a9b,Lk 14:25-35,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3359 | source_ref=Lk 14:25-35,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
bashans-29-01,Bashans 29,The Departure Of St. Simon the Stylite,departure,rid_0280436e63113ac0e88d,Matt 7:22-25,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3351 | source_ref=Matt 7:22-25,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
bashans-29-01,Bashans 29,The Departure Of St. Simon the Stylite,departure,rid_44dfd507e3fa543925a5,Ps 40:2-3 (LXX Ps 39:2-3),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3350 | source_ref=Ps 40:2-3,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
bashans-29-01,Bashans 29,The Departure Of St. Simon the Stylite,departure,rid_55a7cb8e72c29a6a8f73,Ps 61:1-3 (LXX Ps 60:1-3),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3358 | source_ref=Ps 61:1-3,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
bashans-29-01,Bashans 29,The Departure Of St. Simon the Stylite,departure,rid_a0b1be0e6795719e46a1,Ps 89:19 (LXX Ps 88:19),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3353 | source_ref=Ps 89:19,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
bashans-29-01,Bashans 29,The Departure Of St. Simon the Stylite,departure,rid_70f2518ce28781b5200d,Ps 89:24 (LXX Ps 88:24),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3352 | source_ref=Ps 89:24,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Single commemoration day alignment.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_2c689744523478f2749d,1Pet 2:18-25,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3370 | source_ref=1Pet 2:18-25,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_5d4036fe50c9b3b18f71,1Pet 3:1-7,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3371 | source_ref=1Pet 3:1-7,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_d48e87fae9231ecbf09e,2Cor 4:5-18,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3368 | source_ref=2Cor 4:5-18,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_bbf8de01e04d3ce0d57a,2Cor 5:1-11,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3369 | source_ref=2Cor 5:1-11,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_ce9d159baf7c0aa56ce2,Acts 20:17-38,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3372 | source_ref=Acts 20:17-38,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_b642f36f2fb50973c40e,Jn 10:1-16,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3376 | source_ref=Jn 10:1-16,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_171c78749412def8afc9,Jn 15:17-25,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3367 | source_ref=Jn 15:17-25,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_23356303ca5162d8c13b,Matt 16:13-19,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3362 | source_ref=Matt 16:13-19,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_80c37d1e4cce555da1da,Ps 107:32 (LXX Ps 106:32),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3373 | source_ref=Ps 107:32,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_0bb4f75581fd3145f69e,Ps 107:41 (LXX Ps 106:41),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3374 | source_ref=Ps 107:41,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_d84c6cd9b7c3956c4458,Ps 107:42 (LXX Ps 106:42),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3375 | source_ref=Ps 107:42,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_c9ff9a72883959072149,Ps 110:4 (LXX Ps 109:4),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3360 | source_ref=Ps 110:4,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_d3b5b47035d7fa9a9419,Ps 110:7 (LXX Ps 109:7),vespers_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3361 | source_ref=Ps 110:7,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_7a86e72c0ef4688be58e,Ps 73:23 (LXX Ps 72:23),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3363 | source_ref=Ps 73:23,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_59a4739e08bb44f1596a,Ps 73:24 (LXX Ps 72:24),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3364 | source_ref=Ps 73:24,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_cf0b25f3e901a3016d43,Ps 73:28 (LXX Ps 72:28),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3365 | source_ref=Ps 73:28,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
bashans-30-01,Bashans 30,"The Departure of Pope Mikhail the First, the 68th. Patriarch of Alexandria",patriarch,rid_87e05d7e20cff84baf7b,Ps 9:14,matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3366 | source_ref=Ps 9:14,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_be832a860aaa1ccbd7b0,1Pet 1:1-9,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4815 | source_ref=1Pet 1:1-9,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_84b0ceac54e75b9ed91d,1Pet 1:25,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3383 | source_ref=1Pet 1:25,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_a35338e5e59379513f20,1Pet 2:1-10,liturgy_catholic,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3384 | source_ref=1Pet 2:1-10,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_a5eea66eba2812446a0c,2Cor 11:16-33,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3381 | source_ref=2Cor 11:16-33,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_52fb38bc354ae011f654,2Cor 12:1-12,liturgy_pauline,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3382 | source_ref=2Cor 12:1-12,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_a13e38e3d727d1d7e70d,Acts 12:25,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4816 | source_ref=Acts 12:25,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_35897a8bf8b3ae6c8d79,Acts 13:1-12,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4817 | source_ref=Acts 13:1-12,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_a4b6e37a52931a1cb056,Acts 6:1-15,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3385 | source_ref=Acts 6:1-15,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_d7b1a7a5187554872006,Acts 7:1-2,liturgy_acts,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3386 | source_ref=Acts 7:1-2,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_649d128fd9069419bfb6,Jn 12:20-26,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3380 | source_ref=Jn 12:20-26,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_3de258c188865885d6f4,Lk 10:1-20,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3389 | source_ref=Lk 10:1-20,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_63151e189745cc4f402e,Lk 11:1-13,liturgy_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4820 | source_ref=Lk 11:1-13,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_cdab176cfc55e6981df0,Matt 10:24-33,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3378 | source_ref=Matt 10:24-33,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_a1d532171f75bcd60361,Matt 17:1-13,vespers_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4811 | source_ref=Matt 17:1-13,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_58f31273e478759fa7af,Matt 28:1-20,matins_gospel,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4813 | source_ref=Matt 28:1-20,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_a948ca02dec460313fee,Ps 143:10 (LXX Ps 142:10),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4818 | source_ref=Ps 143:10,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_0a06cfdedbeaf665c57f,Ps 143:8 (LXX Ps 142:8),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=4819 | source_ref=Ps 143:8,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_b2a9dce0f6cbf82ede6a,Ps 21:3 (LXX Ps 20:3),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3387 | source_ref=Ps 21:3,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_037744ef801e5b649abf,Ps 21:5 (LXX Ps 20:5),liturgy_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3388 | source_ref=Ps 21:5,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
baunah-01-01,Baunah 1,The Consecration of the church of St. Leontius of Tripoli,commemoration,rid_aa342d8a21a0ede1e723,Ps 34:19-20 (LXX Ps 33:19-20),matins_psalm,collection-type,medium,F.N. Youssef on daily readings following the Synaxarium; St-Takla day index; local Katameros fixed-day row. source_file=sources/katameros-api/Core/KatamerosDatabase.db | source_row_id=3379 | source_ref=Ps 34:19-20,Collection-type bridge from fixed-day Synaxarium context to Katameros rows. This catalogs source-row or variant catalog entries; it is not a resolved daily service schedule and not direct proper-reading proof for the named commemoration. Primary commemoration linked only; secondary commemorations require explicit proper-reading source before separate links are created.
